port,month,calls,import_mt,export_mt,volume_mt,calls_yoy,volume_yoy
Indonesia - Offshore Oil Terminal 14,2025-06,0,0,0,0,,
Indonesia - Offshore Oil Terminal 14,2025-07,0,0,0,0,,
Indonesia - Offshore Oil Terminal 14,2025-08,0,0,0,0,,
Indonesia - Offshore Oil Terminal 14,2025-09,0,0,0,0,,
Indonesia - Offshore Oil Terminal 14,2025-10,0,0,0,0,,
Indonesia - Offshore Oil Terminal 14,2025-11,0,0,0,0,,
Indonesia - Offshore Oil Terminal 14,2025-12,0,0,0,0,,
Indonesia - Offshore Oil Terminal 14,2026-01,0,0,0,0,,
Indonesia - Offshore Oil Terminal 14,2026-02,0,0,0,0,,
Indonesia - Offshore Oil Terminal 14,2026-03,0,0,0,0,,
Indonesia - Offshore Oil Terminal 14,2026-04,0,0,0,0,,
Indonesia - Offshore Oil Terminal 14,2026-05,0,0,0,0,,
Indonesia - Offshore Oil Terminal 14,2026-06,0,0,0,0,,
Indonesia - Offshore Oil Terminal 14,2026-07,0,0,0,0,,
Indonesia - Offshore Oil Terminal 14,2026-08,0,0,0,0,,
Indonesia - Offshore Oil Terminal 15,2019-01,0,0,0,0,,
Indonesia - Offshore Oil Terminal 15,2019-02,2,0,134722,134722,,
Indonesia - Offshore Oil Terminal 15,2019-03,0,0,0,0,,
Indonesia - Offshore Oil Terminal 15,2019-04,4,0,137332,137332,,
Indonesia - Offshore Oil Terminal 15,2019-05,2,0,68666,68666,,
Indonesia - Offshore Oil Terminal 15,2019-06,2,0,68666,68666,,
Indonesia - Offshore Oil Terminal 15,2019-07,0,0,0,0,,
Indonesia - Offshore Oil Terminal 15,2019-08,2,0,68666,68666,,
Indonesia - Offshore Oil Terminal 15,2019-09,4,0,137332,137332,,
Indonesia - Offshore Oil Terminal 15,2019-10,4,0,137332,137332,,
Indonesia - Offshore Oil Terminal 15,2019-11,2,0,68666,68666,,
Indonesia - Offshore Oil Terminal 15,2019-12,4,0,137332,137332,,
Indonesia - Offshore Oil Terminal 15,2020-01,2,0,68666,68666,inf,inf
Indonesia - Offshore Oil Terminal 15,2020-02,2,0,68666,68666,0.0,-49.03133860839358
Indonesia - Offshore Oil Terminal 15,2020-03,2,0,68666,68666,inf,inf
Indonesia - Offshore Oil Terminal 15,2020-04,2,0,68666,68666,-50.0,-50.0
Indonesia - Offshore Oil Terminal 15,2020-05,2,0,68666,68666,0.0,0.0
Indonesia - Offshore Oil Terminal 15,2020-06,2,0,68666,68666,0.0,0.0
Indonesia - Offshore Oil Terminal 15,2020-07,16,0,549328,549328,inf,inf
Indonesia - Offshore Oil Terminal 15,2020-08,6,0,256178,256178,200.0,273.07837940174176
Indonesia - Offshore Oil Terminal 15,2020-09,0,0,0,0,-100.0,-100.0
Indonesia - Offshore Oil Terminal 15,2020-10,0,0,0,0,-100.0,-100.0
Indonesia - Offshore Oil Terminal 15,2020-11,0,0,0,0,-100.0,-100.0
Indonesia - Offshore Oil Terminal 15,2020-12,0,0,0,0,-100.0,-100.0
Indonesia - Offshore Oil Terminal 15,2021-01,2,0,133088,133088,0.0,93.81935746949
Indonesia - Offshore Oil Terminal 15,2021-02,0,0,0,0,-100.0,-100.0
Indonesia - Offshore Oil Terminal 15,2021-03,2,0,0,0,0.0,-100.0
Indonesia - Offshore Oil Terminal 15,2021-04,2,0,0,0,0.0,-100.0
Indonesia - Offshore Oil Terminal 15,2021-05,0,0,0,0,-100.0,-100.0
Indonesia - Offshore Oil Terminal 15,2021-06,0,0,0,0,-100.0,-100.0
Indonesia - Offshore Oil Terminal 15,2021-07,0,0,0,0,-100.0,-100.0
Indonesia - Offshore Oil Terminal 15,2021-08,0,0,0,0,-100.0,-100.0
Indonesia - Offshore Oil Terminal 15,2021-09,0,0,0,0,,
Indonesia - Offshore Oil Terminal 15,2021-10,2,0,0,0,inf,
Indonesia - Offshore Oil Terminal 15,2021-11,0,0,0,0,,
Indonesia - Offshore Oil Terminal 15,2021-12,2,0,13952,13952,inf,inf
Indonesia - Offshore Oil Terminal 15,2022-01,0,0,0,0,-100.0,-100.0
Indonesia - Offshore Oil Terminal 15,2022-02,0,0,0,0,,
Indonesia - Offshore Oil Terminal 15,2022-03,2,0,68666,68666,0.0,inf
Indonesia - Offshore Oil Terminal 15,2022-04,0,0,0,0,-100.0,
Indonesia - Offshore Oil Terminal 15,2022-05,0,0,0,0,,
Indonesia - Offshore Oil Terminal 15,2022-06,0,0,0,0,,
Indonesia - Offshore Oil Terminal 15,2022-07,0,0,0,0,,
Indonesia - Offshore Oil Terminal 15,2022-08,0,0,0,0,,
Indonesia - Offshore Oil Terminal 15,2022-09,0,0,0,0,,
Indonesia - Offshore Oil Terminal 15,2022-10,0,0,0,0,-100.0,
Indonesia - Offshore Oil Terminal 15,2022-11,0,0,0,0,,
Indonesia - Offshore Oil Terminal 15,2022-12,0,0,0,0,-100.0,-100.0
Indonesia - Offshore Oil Terminal 15,2023-01,0,0,0,0,,
Indonesia - Offshore Oil Terminal 15,2023-02,0,0,0,0,,
Indonesia - Offshore Oil Terminal 15,2023-03,0,0,0,0,-100.0,-100.0
Indonesia - Offshore Oil Terminal 15,2023-04,0,0,0,0,,
Indonesia - Offshore Oil Terminal 15,2023-05,0,0,0,0,,
Indonesia - Offshore Oil Terminal 15,2023-06,0,0,0,0,,
Indonesia - Offshore Oil Terminal 15,2023-07,0,0,0,0,,
Indonesia - Offshore Oil Terminal 15,2023-08,4,0,68666,68666,inf,inf
Indonesia - Offshore Oil Terminal 15,2023-09,0,0,0,0,,
Indonesia - Offshore Oil Terminal 15,2023-10,0,0,0,0,,
Indonesia - Offshore Oil Terminal 15,2023-11,0,0,0,0,,
Indonesia - Offshore Oil Terminal 15,2023-12,0,0,0,0,,
Indonesia - Offshore Oil Terminal 15,2024-01,4,0,137332,137332,inf,inf
Indonesia - Offshore Oil Terminal 15,2024-02,10,0,274664,274664,inf,inf
Indonesia - Offshore Oil Terminal 15,2024-03,16,0,569304,569304,inf,inf
Indonesia - Offshore Oil Terminal 15,2024-04,12,0,411996,411996,inf,inf
Indonesia - Offshore Oil Terminal 15,2024-05,6,0,260996,260996,inf,inf
Indonesia - Offshore Oil Terminal 15,2024-06,10,0,343330,343330,inf,inf
Indonesia - Offshore Oil Terminal 15,2024-07,6,0,178948,178948,inf,inf
Indonesia - Offshore Oil Terminal 15,2024-08,2,0,0,0,-50.0,-100.0
Indonesia - Offshore Oil Terminal 15,2024-09,2,0,6602,6602,inf,inf
Indonesia - Offshore Oil Terminal 15,2024-10,0,0,0,0,,
Indonesia - Offshore Oil Terminal 15,2024-11,2,0,68666,68666,inf,inf
Indonesia - Offshore Oil Terminal 15,2024-12,0,0,0,0,,
Indonesia - Offshore Oil Terminal 15,2025-01,0,0,0,0,-100.0,-100.0
Indonesia - Offshore Oil Terminal 15,2025-02,6,0,154200,154200,-40.0,-43.85867823959456
Indonesia - Offshore Oil Terminal 15,2025-03,2,0,68666,68666,-87.5,-87.93860573612692
Indonesia - Offshore Oil Terminal 15,2025-04,0,0,0,0,-100.0,-100.0
Indonesia - Offshore Oil Terminal 15,2025-05,2,0,68666,68666,-66.66666666666667,-73.69078453309629
Indonesia - Offshore Oil Terminal 15,2025-06,4,0,137332,137332,-60.0,-60.0
Indonesia - Offshore Oil Terminal 15,2025-07,4,0,212456,212456,-33.333333333333336,18.724992735319756
Indonesia - Offshore Oil Terminal 15,2025-08,4,0,208738,208738,100.0,inf
Indonesia - Offshore Oil Terminal 15,2025-09,2,0,0,0,0.0,-100.0
Indonesia - Offshore Oil Terminal 15,2025-10,2,0,68666,68666,inf,inf
Indonesia - Offshore Oil Terminal 15,2025-11,2,0,124852,124852,0.0,81.82506626277926
Indonesia - Offshore Oil Terminal 15,2025-12,4,0,260170,260170,inf,inf
Indonesia - Offshore Oil Terminal 15,2026-01,0,0,0,0,,
Indonesia - Offshore Oil Terminal 15,2026-02,4,0,25588,25588,-33.333333333333336,-83.4059662775616
Indonesia - Offshore Oil Terminal 15,2026-03,2,0,109552,109552,0.0,59.54329653685959
Indonesia - Offshore Oil Terminal 15,2026-04,4,0,68666,68666,inf,inf
Indonesia - Offshore Oil Terminal 15,2026-05,2,0,25588,25588,0.0,-62.73556053942271
Indonesia - Offshore Oil Terminal 15,2026-06,2,0,68666,68666,-50.0,-50.0
Indonesia - Offshore Oil Terminal 15,2026-07,6,0,262302,262302,50.0,23.461799149000264
Indonesia - Offshore Oil Terminal 15,2026-08,2,0,68666,68666,-50.0,-67.10421676934722
Indonesia - Offshore Oil Terminal 2,2019-01,2,0,0,0,,
Indonesia - Offshore Oil Terminal 2,2019-02,0,0,0,0,,
Indonesia - Offshore Oil Terminal 2,2019-03,0,0,0,0,,
Indonesia - Offshore Oil Terminal 2,2019-04,0,0,0,0,,
Indonesia - Offshore Oil Terminal 2,2019-05,0,0,0,0,,
Indonesia - Offshore Oil Terminal 2,2019-06,0,0,0,0,,
Indonesia - Offshore Oil Terminal 2,2019-07,0,0,0,0,,
Indonesia - Offshore Oil Terminal 2,2019-08,0,0,0,0,,
Indonesia - Offshore Oil Terminal 2,2019-09,0,0,0,0,,
Indonesia - Offshore Oil Terminal 2,2019-10,0,0,0,0,,
Indonesia - Offshore Oil Terminal 2,2019-11,0,0,0,0,,
Indonesia - Offshore Oil Terminal 2,2019-12,0,0,0,0,,
Indonesia - Offshore Oil Terminal 2,2020-01,2,0,0,0,0.0,
Indonesia - Offshore Oil Terminal 2,2020-02,0,0,0,0,,
Indonesia - Offshore Oil Terminal 2,2020-03,0,0,0,0,,
Indonesia - Offshore Oil Terminal 2,2020-04,0,0,0,0,,
Indonesia - Offshore Oil Terminal 2,2020-05,0,0,0,0,,
Indonesia - Offshore Oil Terminal 2,2020-06,0,0,0,0,,
Indonesia - Offshore Oil Terminal 2,2020-07,0,0,0,0,,
